shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag,month,day_of_week,is_weekend,is_nov_dec,quarter,weight_bucket,cost_per_kg,delay_ratio,rolling_avg_delay,rolling_on_time_rate,rolling_damage_rate,rolling_cost_variance,lane_avg_delay,lane_delay_rate,lane_risk_numeric,pred_is_delayed,pred_delay_proba,pred_cost_variance,in_test_set
SHP-00857,2024-05-08,inbound,CargoLink,"New York, NY","Minneapolis, MN",NY-MN,Pharmaceuticals,159.7,951,5,5,0.5,1,51.47,51.87,0.4,0,5,2,0,0,2,2,0.3223,1.0,1.3285714285714287,0.1428571428571429,0.0,0.3778571428571428,1.058,0.5833,0,1,0.5682,1.4868,0
SHP-00338,2024-05-09,outbound,CargoLink,"Detroit, MI","Kansas City, MO",MI-MO,Automotive,182.2,85,3,2,-1.3,0,8.34,8.5,0.16,0,5,3,0,0,2,2,0.0458,0.6667,1.3076923076923077,0.0769230769230768,0.0,0.406923076923077,0.877,0.5385,0,0,0.4778,0.4168,0
SHP-00623,2024-05-09,inbound,DirectMove,"Detroit, MI","Nashville, TN",MI-TN,Automotive,57.4,43,5,6,1.0,1,5.9,6.67,0.77,0,5,3,0,0,2,0,0.1028,1.2,3.16,0.0666666666666666,0.0666666666666666,1.142,0.675,0.75,1,1,0.8374,0.7252,0
SHP-00950,2024-05-09,inbound,NorthStar,"Atlanta, GA","Baltimore, MD",GA-MD,Office Supplies,140.7,46,3,7,3.9,1,7.14,7.54,0.4,0,5,3,0,0,2,2,0.0507,2.3333,1.0799999999999998,0.35,0.0,0.5325,1.889,0.8889,2,1,0.8765,0.4482,0
SHP-00906,2024-05-10,outbound,RelayEx,"Atlanta, GA","Columbus, OH",GA-OH,Automotive,51.3,13,3,2,-0.6,0,4.25,4.22,-0.03,0,5,4,0,0,2,0,0.0828,0.6667,0.8071428571428572,0.2857142857142857,0.0714285714285714,0.1157142857142857,0.7,0.6429,0,1,0.5981,0.1467,0
SHP-00312,2024-05-10,outbound,NorthStar,"Houston, TX","Salt Lake City, UT",TX-UT,Pharmaceuticals,297.5,66,7,6,-0.6,0,8.74,9.03,0.29,0,5,4,0,0,2,2,0.0294,0.8571,1.17,0.35,0.0,0.475,1.233,0.6667,1,1,0.6634,0.4485,0
SHP-00738,2024-05-10,inbound,SwiftLog,"Denver, CO","Baltimore, MD",CO-MD,Pharmaceuticals,23.8,78,5,6,0.7,1,6.43,6.65,0.22,0,5,4,0,0,2,0,0.2702,1.2,0.6411764705882353,0.2352941176470588,0.0,0.3064705882352941,1.56,1.0,2,1,0.9669,0.2785,0
SHP-02009,2024-05-11,outbound,RelayEx,"Los Angeles, CA","Portland, OR",CA-OR,Office Supplies,50.6,26,10,9,-0.7,0,4.82,5.1,0.28,0,5,5,1,0,2,0,0.0953,0.9,0.7285714285714286,0.3571428571428571,0.0714285714285714,0.1071428571428571,0.56,0.6,0,0,0.48,0.1553,0
SHP-00650,2024-05-11,outbound,CargoLink,"Memphis, TN","San Antonio, TX",TN-TX,Automotive,33.7,144,3,4,1.2,1,11.0,11.33,0.33,0,5,5,1,0,2,0,0.3264,1.3333,1.1214285714285714,0.1428571428571429,0.0,0.3892857142857143,0.655,0.4545,0,0,0.4412,0.5426,0
SHP-02277,2024-05-11,inbound,RelayEx,"Detroit, MI","Minneapolis, MN",MI-MN,Automotive,22.7,96,3,3,0.5,1,8.13,8.4,0.27,0,5,5,1,0,2,0,0.3581,1.0,0.7285714285714286,0.3571428571428571,0.0714285714285714,0.1071428571428571,1.585,0.7692,1,1,0.7562,0.2334,0
SHP-02740,2024-05-12,outbound,RelayEx,"Detroit, MI","Nashville, TN",MI-TN,Automotive,96.5,108,5,5,0.4,1,9.99,10.62,0.63,0,5,6,1,0,2,1,0.1035,1.0,0.6266666666666668,0.4,0.0666666666666666,0.1406666666666666,0.967,0.7778,1,1,0.7578,0.3254,0
SHP-00887,2024-05-12,outbound,NorthStar,"Denver, CO","Portland, OR",CO-OR,Consumer Goods,271.7,28,2,5,3.3,1,7.49,7.81,0.32,0,5,6,1,0,2,2,0.0276,2.5,1.3176470588235294,0.3529411764705882,0.0,0.4211764705882353,0.821,0.6429,0,1,0.6785,0.4521,0
SHP-02142,2024-05-12,inbound,SwiftLog,"Chicago, IL","Louisville, KY",IL-KY,Food & Beverage,145.5,321,5,6,1.2,1,18.63,18.15,-0.48,0,5,6,1,0,2,2,0.128,1.2,0.6444444444444444,0.2222222222222222,0.0,0.3016666666666667,1.3,0.75,1,1,0.6917,0.522,0
SHP-01079,2024-05-12,outbound,NorthStar,"Phoenix, AZ","Charlotte, NC",AZ-NC,Industrial Parts,269.1,106,3,3,-0.3,0,11.43,12.41,0.98,0,5,6,1,0,2,2,0.0425,1.0,1.3176470588235294,0.3529411764705882,0.0,0.4211764705882353,1.95,0.8571,2,1,0.8169,0.5958,0
SHP-00082,2024-05-12,outbound,SwiftLog,"Houston, TX","Charlotte, NC",TX-NC,Apparel,70.4,24,7,8,0.9,1,4.44,4.96,0.52,0,5,6,1,0,2,1,0.0631,1.1429,0.6444444444444444,0.2222222222222222,0.0,0.3016666666666667,0.4755,0.5625,1,1,0.5437,0.2353,0
SHP-00804,2024-05-12,outbound,SwiftLog,"Phoenix, AZ","Louisville, KY",AZ-KY,Office Supplies,74.4,28,10,8,-1.9,0,5.24,5.45,0.21,0,5,6,1,0,2,1,0.0704,0.8,0.6444444444444444,0.2222222222222222,0.0,0.3016666666666667,1.045,0.9091,2,1,0.8484,0.2233,0
SHP-02489,2024-05-12,outbound,FastFreight,"Miami, FL","Indianapolis, IN",FL-IN,Food & Beverage,116.2,218,7,9,2.2,1,13.74,13.77,0.03,0,5,6,1,0,2,1,0.1182,1.2857,0.123076923076923,0.4615384615384615,0.0,-0.04,1.054,0.6154,0,0,0.359,-0.1824,0
SHP-00445,2024-05-12,outbound,RelayEx,"Houston, TX","Louisville, KY",TX-KY,Industrial Parts,193.9,74,5,6,0.9,1,9.14,9.35,0.21,0,5,6,1,0,2,2,0.0471,1.2,0.6266666666666668,0.4,0.0666666666666666,0.1406666666666666,0.6535,0.56665,0,0,0.4455,0.2472,0
SHP-00998,2024-05-13,inbound,DirectMove,"Seattle, WA","Columbus, OH",WA-OH,Office Supplies,230.8,52,5,5,-0.5,0,8.7,10.45,1.75,0,5,0,0,0,2,2,0.0377,1.0,3.025,0.0625,0.0625,1.11875,0.6,0.5,0,1,0.5359,1.1227,0
SHP-01817,2024-05-13,outbound,SwiftLog,"Atlanta, GA","Kansas City, MO",GA-MO,Consumer Goods,72.1,55,7,7,0.3,1,5.85,5.92,0.07,0,5,0,0,0,2,1,0.0811,1.0,0.5619047619047619,0.2380952380952381,0.0,0.2704761904761905,1.215,0.7692,1,1,0.7756,0.23,0
SHP-00658,2024-05-13,outbound,NorthStar,"Dallas, TX","Indianapolis, IN",TX-IN,Electronics,80.2,38,14,17,2.8,1,5.55,6.02,0.47,0,5,0,0,0,2,1,0.0692,1.2143,1.3368421052631578,0.368421052631579,0.0,0.4452631578947368,1.3835000000000002,0.66665,1,1,0.6644,0.3134,0
SHP-01967,2024-05-13,outbound,NorthStar,"Chicago, IL","Minneapolis, MN",IL-MN,Office Supplies,93.8,109,3,3,-0.5,0,8.63,8.87,0.24,0,5,0,0,0,2,1,0.092,1.0,1.3368421052631578,0.368421052631579,0.0,0.4452631578947368,1.455,0.6364,0,1,0.6016,0.4499,0
SHP-00891,2024-05-13,inbound,PrimeHaul,"Atlanta, GA","Charlotte, NC",GA-NC,Office Supplies,127.1,13,7,6,-0.6,0,5.21,5.4,0.19,0,5,0,0,0,2,1,0.041,0.8571,-0.3444444444444445,0.4444444444444444,0.0,0.0933333333333332,1.086,0.7143,1,1,0.6439,0.0386,0
SHP-02314,2024-05-13,outbound,DirectMove,"Phoenix, AZ","Tampa, FL",AZ-FL,Office Supplies,451.2,55,5,7,1.8,1,9.93,11.19,1.26,0,5,0,0,0,2,2,0.022,1.4,3.025,0.0625,0.0625,1.11875,-0.536,0.2727,0,1,0.6208,1.1473,0
SHP-01305,2024-05-14,inbound,DirectMove,"New York, NY","Tampa, FL",NY-FL,Food & Beverage,86.4,30,3,9,6.3,1,4.84,5.71,0.87,0,5,1,0,0,2,1,0.056,3.0,2.761111111111111,0.1111111111111111,0.0555555555555555,1.1616666666666666,1.127,0.7333,1,1,0.8419,0.6101,0
SHP-00376,2024-05-14,outbound,FastFreight,"Seattle, WA","Baltimore, MD",WA-MD,Apparel,57.3,65,7,7,-0.2,0,6.51,6.47,-0.04,0,5,1,0,0,2,0,0.1136,1.0,0.2714285714285714,0.4285714285714286,0.0,-0.035,0.865,0.6471,0,0,0.3729,-0.1103,0
SHP-00515,2024-05-14,inbound,CargoLink,"Chicago, IL","Salt Lake City, UT",IL-UT,Electronics,73.7,27,7,10,2.8,1,5.24,5.25,0.01,0,5,1,0,0,2,1,0.0711,1.4286,0.953846153846154,0.1538461538461538,0.0,0.3469230769230769,1.011,0.7778,1,1,0.7756,0.2708,0
SHP-01998,2024-05-14,inbound,RelayEx,"Denver, CO","Portland, OR",CO-OR,Apparel,49.4,10,5,7,2.3,1,4.19,4.22,0.03,0,5,1,0,0,2,0,0.0848,1.4,0.6294117647058824,0.3529411764705882,0.0588235294117647,0.1735294117647059,1.22,0.8,1,1,0.7897,0.1558,0
SHP-02672,2024-05-15,inbound,SwiftLog,"Memphis, TN","Charlotte, NC",TN-NC,Automotive,201.3,19,3,4,0.8,1,5.95,6.49,0.54,0,5,2,0,0,2,2,0.0296,1.3333,0.685,0.1999999999999999,0.0,0.2565,0.47,0.6,0,1,0.575,0.2346,0
SHP-02657,2024-05-15,outbound,FastFreight,"Los Angeles, CA","Nashville, TN",CA-TN,Consumer Goods,21.2,36,7,7,0.2,1,4.97,4.93,-0.04,0,5,2,0,0,2,0,0.2344,1.0,0.3230769230769231,0.4615384615384615,0.0,-0.01,0.275,0.5,0,0,0.295,-0.0995,0
SHP-02628,2024-05-15,outbound,SwiftLog,"Phoenix, AZ","Columbus, OH",AZ-OH,Apparel,210.4,45,3,4,1.1,1,8.25,8.62,0.37,0,5,2,0,0,2,2,0.0392,1.3333,0.685,0.1999999999999999,0.0,0.2565,0.329,0.7143,1,1,0.7201,0.2978,0
SHP-01281,2024-05-15,outbound,SwiftLog,"Detroit, MI","San Antonio, TX",MI-TX,Pharmaceuticals,87.8,372,5,4,-1.4,0,24.07,24.98,0.91,0,5,2,0,0,2,1,0.2741,0.8,0.685,0.1999999999999999,0.0,0.2565,0.333,0.5,0,0,0.4156,0.5334,0
SHP-00780,2024-05-16,inbound,RelayEx,"Memphis, TN","Portland, OR",TN-OR,Office Supplies,58.2,54,5,7,2.0,1,6.1,6.18,0.08,0,5,3,0,0,2,0,0.1048,1.4,0.7222222222222223,0.3333333333333333,0.0555555555555555,0.1655555555555555,0.718,0.6364,0,1,0.5833,0.1725,0
SHP-02435,2024-05-16,outbound,NorthStar,"Denver, CO","Kansas City, MO",CO-MO,Industrial Parts,42.8,127,5,4,-0.9,0,9.08,10.18,1.1,0,5,3,0,0,2,0,0.2121,0.8,1.319047619047619,0.3809523809523809,0.0,0.4366666666666666,1.691,0.7273,1,1,0.6842,0.4528,0
SHP-00785,2024-05-16,inbound,PrimeHaul,"New York, NY","Kansas City, MO",NY-MO,Consumer Goods,158.4,129,5,6,1.3,1,11.61,11.31,-0.3,0,5,3,0,0,2,2,0.0733,1.2,-0.45,0.5,0.0,0.0512499999999998,0.993,0.8667,2,1,0.8106,-0.0112,0
SHP-02848,2024-05-17,inbound,DirectMove,"Detroit, MI","Salt Lake City, UT",MI-UT,Food & Beverage,98.1,123,7,8,0.9,1,10.89,12.57,1.68,0,5,4,0,0,2,1,0.111,1.1429,2.63125,0.125,0.0625,1.2118750000000005,2.1,0.7778,1,1,0.9021,1.4884,0
SHP-00916,2024-05-17,inbound,NorthStar,"Miami, FL","San Antonio, TX",FL-TX,Industrial Parts,28.9,21,3,3,0.5,1,3.94,4.02,0.08,0,5,4,0,0,2,0,0.1363,1.0,1.218181818181818,0.409090909090909,0.0,0.4668181818181818,1.385,0.7692,1,1,0.8271,0.2835,0
SHP-02524,2024-05-17,outbound,SwiftLog,"Denver, CO","Tampa, FL",CO-FL,Pharmaceuticals,134.4,102,10,10,0.3,1,9.04,9.31,0.27,0,5,4,0,0,2,2,0.0673,1.0,0.7227272727272728,0.1818181818181817,0.0,0.3104545454545455,0.867,0.8333,2,1,0.7697,0.3665,0
SHP-02807,2024-05-17,outbound,NorthStar,"Los Angeles, CA","Columbus, OH",CA-OH,Apparel,274.9,15,3,3,0.3,1,6.61,7.11,0.5,0,5,4,0,0,2,2,0.024,1.0,1.218181818181818,0.409090909090909,0.0,0.4668181818181818,1.71,0.9,2,1,0.8803,0.3842,0
SHP-01054,2024-05-17,outbound,CargoLink,"Phoenix, AZ","Nashville, TN",AZ-TN,Apparel,137.8,4,7,6,-0.8,0,4.73,4.87,0.14,0,5,4,0,0,2,2,0.0343,0.8571,1.090909090909091,0.1818181818181817,0.0,0.36,1.488,0.7059,1,1,0.6951,0.2505,0
SHP-01555,2024-05-17,outbound,SwiftLog,"Los Angeles, CA","Baltimore, MD",CA-MD,Electronics,170.3,104,10,10,0.5,1,10.4,10.61,0.21,0,5,4,0,0,2,2,0.0611,1.0,0.7227272727272728,0.1818181818181817,0.0,0.3104545454545455,1.529,0.8571,2,1,0.8177,0.4567,0
SHP-02048,2024-05-18,outbound,CargoLink,"Phoenix, AZ","Baltimore, MD",AZ-MD,Food & Beverage,20.6,17,7,7,0.4,1,3.66,3.85,0.19,0,5,5,1,0,2,0,0.1777,1.0,0.9333333333333336,0.25,0.0,0.3416666666666666,0.494,0.5556,0,1,0.5983,0.2683,0
SHP-01221,2024-05-18,outbound,RelayEx,"Memphis, TN","Portland, OR",TN-OR,Office Supplies,44.5,24,3,3,-0.5,0,4.52,4.68,0.16,0,5,5,1,0,2,0,0.1016,1.0,0.7894736842105264,0.3157894736842105,0.0526315789473684,0.1610526315789473,0.125,0.5833,0,0,0.4466,0.1658,0
SHP-00945,2024-05-18,outbound,FastFreight,"Chicago, IL","Tampa, FL",IL-FL,Apparel,72.2,18,10,10,-0.3,0,4.65,4.73,0.08,0,5,5,1,0,2,1,0.0644,1.0,0.3142857142857143,0.4285714285714286,0.0,-0.0121428571428571,1.54,0.7,1,0,0.4105,-0.1138,0
SHP-00504,2024-05-18,outbound,CargoLink,"Detroit, MI","Nashville, TN",MI-TN,Apparel,93.5,14,5,7,1.6,1,4.7,4.96,0.26,0,5,5,1,0,2,1,0.0503,1.4,0.9333333333333336,0.25,0.0,0.3416666666666666,0.967,0.7778,1,1,0.7769,0.2653,0
SHP-02762,2024-05-18,outbound,DirectMove,"Houston, TX","Kansas City, MO",TX-MO,Electronics,27.1,97,14,13,-1.2,0,7.35,8.26,0.91,0,5,5,1,0,2,0,0.2712,0.9286,2.5294117647058822,0.1176470588235294,0.0588235294117647,1.2394117647058829,1.077,0.6923,1,1,0.7696,0.8684,0
SHP-01419,2024-05-18,inbound,NorthStar,"Seattle, WA","Kansas City, MO",WA-MO,Consumer Goods,8.2,17,5,7,2.0,1,3.6,3.82,0.22,0,5,5,1,0,2,0,0.439,1.4,1.15,0.375,0.0,0.4520833333333333,2.162,0.75,1,1,0.7327,0.2745,0
SHP-00808,2024-05-19,outbound,FastFreight,"New York, NY","Kansas City, MO",NY-MO,Apparel,30.8,33,10,9,-0.7,0,4.84,4.58,-0.26,0,5,6,1,0,2,0,0.1571,0.9,0.2733333333333334,0.4666666666666667,0.0,-0.006,-0.03,0.3,0,0,0.2101,-0.08,0
SHP-00334,2024-05-19,inbound,SwiftLog,"Seattle, WA","Tampa, FL",WA-FL,Apparel,285.6,6,3,5,2.4,1,7.13,7.06,-0.07,0,5,6,1,0,2,2,0.025,1.6667,0.6045454545454546,0.1818181818181817,0.0,0.3272727272727272,1.111,0.5556,0,1,0.5759,0.2612,0
SHP-02468,2024-05-20,outbound,CargoLink,"Dallas, TX","Indianapolis, IN",TX-IN,Pharmaceuticals,19.2,75,2,4,2.5,1,7.06,6.86,-0.2,0,5,0,0,0,2,0,0.3677,2.0,0.942857142857143,0.2142857142857143,0.0,0.325,1.3835000000000002,0.66665,1,1,0.6245,0.3266,0
SHP-00179,2024-05-21,inbound,FastFreight,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Consumer Goods,75.4,65,10,10,0.5,1,7.31,7.09,-0.22,0,5,1,0,0,2,1,0.0969,1.0,0.2125,0.5,0.0,-0.021875,1.45,0.8571,2,1,0.724,-0.1154,0
SHP-01989,2024-05-21,inbound,FastFreight,"Denver, CO","Minneapolis, MN",CO-MN,Apparel,38.6,5,14,14,-0.2,0,3.72,3.7,-0.02,0,5,1,0,0,2,0,0.0964,1.0,0.2125,0.5,0.0,-0.021875,1.022,0.6667,1,0,0.4049,-0.1115,0
SHP-01955,2024-05-21,outbound,NorthStar,"Phoenix, AZ","Nashville, TN",AZ-TN,Pharmaceuticals,16.9,163,5,5,0.1,1,11.27,12.08,0.81,0,5,1,0,0,2,0,0.6669,1.0,1.4090909090909092,0.2727272727272727,0.0,0.4540909090909091,1.488,0.7059,1,1,0.7638,0.6033,0
SHP-02735,2024-05-22,outbound,RelayEx,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Industrial Parts,260.7,62,3,3,-0.3,0,8.66,8.82,0.16,0,5,2,0,0,2,2,0.0332,1.0,0.8444444444444446,0.2777777777777778,0.0555555555555555,0.1694444444444444,1.718,0.8182,2,1,0.7734,0.2031,0
SHP-02372,2024-05-22,outbound,CargoLink,"Dallas, TX","Portland, OR",TX-OR,Apparel,93.8,79,5,7,2.2,1,7.18,7.61,0.43,0,5,2,0,0,2,1,0.0765,1.4,1.2,0.1428571428571429,0.0,0.2635714285714285,0.7715000000000001,0.61905,0,1,0.5959,0.3576,0
SHP-02948,2024-05-22,outbound,SwiftLog,"Seattle, WA","Minneapolis, MN",WA-MN,Pharmaceuticals,42.0,13,5,4,-0.6,0,3.56,3.68,0.12,0,5,2,0,0,2,0,0.0848,0.8,0.7142857142857143,0.1904761904761904,0.0,0.29,1.263,0.875,2,1,0.8746,0.2163,0
SHP-00446,2024-05-23,inbound,FastFreight,"Seattle, WA","Salt Lake City, UT",WA-UT,Apparel,66.3,24,3,3,-0.2,0,4.99,4.62,-0.37,0,5,3,0,0,2,1,0.0753,1.0,0.2411764705882352,0.4705882352941176,0.0,-0.0094117647058823,0.7,0.75,1,0,0.4682,-0.0995,0
SHP-02040,2024-05-23,inbound,PrimeHaul,"Dallas, TX","San Antonio, TX",TX-TX,Industrial Parts,392.5,35,5,6,1.4,1,9.27,9.51,0.24,0,5,3,0,0,2,2,0.0236,1.2,0.1249999999999999,0.375,0.0,-0.0062500000000001,0.8644999999999999,0.64585,0,1,0.6154,0.0622,0
SHP-02480,2024-05-24,outbound,CargoLink,"Atlanta, GA","Salt Lake City, UT",GA-UT,Automotive,782.3,13,5,7,2.0,1,14.0,14.88,0.88,0,5,4,0,0,2,2,0.0179,1.4,1.2666666666666666,0.1333333333333333,0.0,0.2746666666666666,0.56,0.6,0,1,0.5996,0.7895,0
SHP-00570,2024-05-24,outbound,NorthStar,"Chicago, IL","Portland, OR",IL-OR,Automotive,127.1,14,2,5,3.2,1,4.96,4.81,-0.15,0,5,4,0,0,2,1,0.039,2.5,1.3,0.2857142857142857,0.0,0.49,1.923,0.8462,2,1,0.8456,0.2857,0
SHP-01833,2024-05-24,outbound,RelayEx,"Memphis, TN","San Antonio, TX",TN-TX,Apparel,43.8,35,7,6,-0.9,0,4.69,4.83,0.14,0,5,4,0,0,2,0,0.1071,0.8571,0.7842105263157895,0.3157894736842105,0.0526315789473684,0.1689473684210526,0.655,0.4545,0,0,0.3907,0.1571,0
SHP-02856,2024-05-24,inbound,RelayEx,"Memphis, TN","Indianapolis, IN",TN-IN,Food & Beverage,97.0,37,3,5,1.9,1,6.13,5.89,-0.24,0,5,4,0,0,2,1,0.0632,1.6667,0.7842105263157895,0.3157894736842105,0.0526315789473684,0.1689473684210526,1.709,1.0,2,1,0.9708,0.1481,0
SHP-01769,2024-05-25,inbound,FastFreight,"Denver, CO","San Antonio, TX",CO-TX,Pharmaceuticals,103.3,71,3,4,0.7,1,7.15,7.62,0.47,0,5,5,1,0,2,1,0.0692,1.3333,0.2176470588235294,0.5294117647058824,0.0,-0.0347058823529412,1.114,0.7143,1,0,0.4491,-0.1154,0
SHP-00799,2024-05-25,outbound,FastFreight,"Seattle, WA","Tampa, FL",WA-FL,Pharmaceuticals,30.8,137,7,7,-0.1,0,9.51,9.34,-0.17,0,5,5,1,0,2,0,0.3088,1.0,0.2176470588235294,0.5294117647058824,0.0,-0.0347058823529412,1.289,0.5789,0,0,0.3129,-0.1835,0
SHP-01314,2024-05-25,outbound,RelayEx,"Miami, FL","Salt Lake City, UT",FL-UT,Office Supplies,244.4,144,3,2,-0.6,0,14.12,14.08,-0.04,0,5,5,1,0,2,2,0.0578,0.6667,0.7571428571428571,0.3333333333333333,0.0476190476190476,0.148095238095238,1.255,0.8182,2,1,0.7422,0.3175,0
SHP-02504,2024-05-26,outbound,DirectMove,"Atlanta, GA","Tampa, FL",GA-FL,Pharmaceuticals,144.4,48,5,10,4.6,1,7.35,8.4,1.05,0,5,6,1,0,2,2,0.0509,2.0,2.18,0.1999999999999999,0.0666666666666666,1.1946666666666668,0.782,0.6364,0,1,0.7614,0.9082,0
SHP-02101,2024-05-26,inbound,RelayEx,"Denver, CO","Baltimore, MD",CO-MD,Food & Beverage,299.3,24,7,8,1.4,1,7.35,7.24,-0.11,0,5,6,1,0,2,2,0.0246,1.1429,0.6954545454545454,0.3636363636363636,0.0454545454545454,0.1395454545454545,1.56,1.0,2,1,0.9679,0.1728,0
SHP-02011,2024-05-27,inbound,CargoLink,"Miami, FL","Nashville, TN",FL-TN,Apparel,36.2,37,3,6,2.7,1,4.95,5.07,0.12,0,5,0,0,0,2,0,0.1367,2.0,1.284615384615385,0.1538461538461538,0.0,0.3415384615384615,1.444,0.6667,1,1,0.6814,0.248,0
SHP-02080,2024-05-27,inbound,FastFreight,"New York, NY","Tampa, FL",NY-FL,Industrial Parts,53.9,24,2,3,0.6,1,4.81,4.69,-0.12,0,5,0,0,0,2,0,0.0892,1.5,0.2529411764705882,0.5294117647058824,0.0,0.0141176470588235,1.127,0.7333,1,1,0.5044,-0.1115,0
SHP-01035,2024-05-27,outbound,CargoLink,"New York, NY","Indianapolis, IN",NY-IN,Office Supplies,152.2,8,3,4,1.3,1,4.81,4.99,0.18,0,5,0,0,0,2,2,0.0316,1.3333,1.284615384615385,0.1538461538461538,0.0,0.3415384615384615,0.9,0.7,1,1,0.7208,0.2794,0
SHP-02196,2024-05-28,outbound,RelayEx,"Seattle, WA","Tampa, FL",WA-FL,Consumer Goods,94.8,100,5,6,0.8,1,9.29,9.72,0.43,0,5,1,0,0,2,1,0.098,1.2,0.6952380952380953,0.3333333333333333,0.0476190476190476,0.1471428571428571,1.289,0.5789,0,0,0.4691,0.2624,0
SHP-02639,2024-05-29,inbound,NorthStar,"Denver, CO","Minneapolis, MN",CO-MN,Consumer Goods,230.0,29,7,6,-1.2,0,6.9,7.22,0.32,0,5,2,0,0,2,2,0.03,0.8571,1.415,0.3,0.0,0.4445,1.022,0.6667,1,1,0.6644,0.3739,0
SHP-01394,2024-05-29,outbound,RelayEx,"Phoenix, AZ","Baltimore, MD",AZ-MD,Industrial Parts,33.1,86,10,11,0.7,1,7.93,7.94,0.01,0,5,2,0,0,2,0,0.2396,1.1,0.6047619047619048,0.3333333333333333,0.0476190476190476,0.1223809523809524,0.494,0.5556,0,0,0.4628,0.2277,0
SHP-02391,2024-05-29,inbound,DirectMove,"New York, NY","Baltimore, MD",NY-MD,Apparel,339.3,31,14,18,4.4,1,9.01,9.31,0.3,0,5,2,0,0,2,2,0.0266,1.2857,2.214285714285714,0.2142857142857143,0.0,1.2699999999999998,2.623,0.8462,2,1,0.9224,0.9783,0
SHP-01268,2024-05-30,outbound,FastFreight,"Phoenix, AZ","Portland, OR",AZ-OR,Industrial Parts,178.4,27,5,5,-0.1,0,6.59,6.67,0.08,0,5,3,0,0,2,2,0.0369,1.0,0.1733333333333333,0.6,0.0,0.0366666666666666,1.327,0.8,1,1,0.522,-0.1165,0
SHP-02221,2024-05-30,outbound,CargoLink,"Memphis, TN","Salt Lake City, UT",TN-UT,Office Supplies,25.2,10,3,5,1.9,1,3.91,4.13,0.22,0,5,3,0,0,2,0,0.1552,1.6667,1.4714285714285715,0.1428571428571429,0.0,0.2457142857142857,1.456,0.6667,1,1,0.704,0.2429,0
SHP-02455,2024-05-30,outbound,SwiftLog,"Seattle, WA","Baltimore, MD",WA-MD,Apparel,125.7,57,3,4,1.3,1,7.55,7.63,0.08,0,5,3,0,0,2,1,0.0601,1.3333,0.5166666666666666,0.2777777777777778,0.0,0.3172222222222222,0.865,0.6471,0,1,0.6644,0.3053,0
SHP-01593,2024-05-30,outbound,CargoLink,"Detroit, MI","Baltimore, MD",MI-MD,Pharmaceuticals,89.3,75,5,7,1.6,1,8.06,8.59,0.53,0,5,3,0,0,2,1,0.0903,1.4,1.4714285714285715,0.1428571428571429,0.0,0.2457142857142857,0.227,0.5455,0,1,0.5497,0.3662,0
SHP-00710,2024-05-30,outbound,PrimeHaul,"Seattle, WA","Portland, OR",WA-OR,Office Supplies,712.5,44,3,4,1.0,1,14.9,14.93,0.03,0,5,3,0,0,2,2,0.0209,1.3333,0.8666666666666666,0.1666666666666666,0.0,0.0383333333333331,0.885,0.6923,1,1,0.6953,0.1856,0
SHP-00770,2024-05-30,outbound,PrimeHaul,"Miami, FL","Indianapolis, IN",FL-IN,Food & Beverage,71.7,26,2,1,-0.6,0,5.16,5.25,0.09,0,5,3,0,0,2,1,0.072,0.5,0.8666666666666666,0.1666666666666666,0.0,0.0383333333333331,1.054,0.6154,0,1,0.5298,0.0444,0
SHP-01018,2024-05-31,inbound,CargoLink,"Detroit, MI","Charlotte, NC",MI-NC,Electronics,407.9,7,5,7,1.8,1,7.54,8.19,0.65,0,5,4,0,0,2,2,0.0185,1.4,1.50625,0.125,0.0,0.261875,1.156,0.875,2,1,0.8549,0.3754,0
SHP-02105,2024-05-31,outbound,NorthStar,"Atlanta, GA","Portland, OR",GA-OR,Automotive,212.3,21,5,8,2.6,1,5.99,5.83,-0.16,0,5,4,0,0,2,2,0.0282,1.6,0.9833333333333332,0.3888888888888888,0.0,0.3927777777777777,0.55,0.6,0,1,0.6086,0.3155,0
SHP-02603,2024-05-31,outbound,DirectMove,"Miami, FL","Baltimore, MD",FL-MD,Office Supplies,76.1,83,3,3,0.4,1,8.09,8.55,0.46,1,5,4,0,0,2,1,0.1063,1.0,2.392857142857143,0.2142857142857143,0.0,1.2264285714285712,0.886,0.7143,1,1,0.8641,0.8619,0
SHP-00246,2024-05-31,outbound,NorthStar,"Dallas, TX","Charlotte, NC",TX-NC,Office Supplies,51.3,103,5,4,-1.0,0,7.81,8.66,0.85,0,5,4,0,0,2,0,0.1522,0.8,0.9833333333333332,0.3888888888888888,0.0,0.3927777777777777,0.4755,0.5625,1,1,0.5514,0.4582,0
SHP-01636,2024-06-01,inbound,NorthStar,"Miami, FL","Columbus, OH",FL-OH,Consumer Goods,38.9,29,2,4,2.0,1,5.02,5.33,0.31,0,6,5,1,0,2,0,0.129,2.0,1.0052631578947366,0.4210526315789473,0.0,0.3852631578947368,0.858,0.75,1,1,0.7413,0.3018,0
